PCA1,PCA2,Target
-0.7236586199454906,1.7575463193362437,2
-1.0920728469952188,0.8894502484041437,2
-1.9584713906382212,0.24592895072008714,2
-1.4971548697494619,0.393535138386681,2
-1.2554994500836494,-0.027645402501236538,2
-0.7634609762597678,1.3416289559784698,2
-1.2754221859493116,0.5048622680535043,2
-0.34862039625695806,1.2752876603044003,2
-1.4832183696724015,0.45198722512744205,2
-2.1197918838130443,0.2064722449269037,2
-1.7147068502054141,0.06497667255503922,2
-2.6313994569425994,0.36655033160978406,2
-2.567092939327678,0.3450845519843293,2
-1.3323125502484463,-0.05084293971184905,2
-1.3850295591333295,0.8503839571587108,2
-0.984388935106264,1.0893541122125825,2
-1.9454850663343148,0.8003218399382259,2
0.10900712871956822,1.1736363864448303,1
1.4278215411961217,1.0283092774754865,1
-0.5370820213860892,1.937371763657383,1
-0.4433471000220209,1.3674076014319878,2
-1.0408132792837101,0.24041912024588702,2
-1.0103746994895242,-0.22954089962705132,2
2.066385596290806,2.7204348194734966,1
1.3825733646826412,3.7336977833484015,1
-1.0299534354341149,1.3287229043656625,2
-1.4362996111893103,0.8859545139796461,2
-0.3706012959718044,0.11723004144064325,2
-0.7814952878343865,1.0783345693873214,2
-0.6133431802347161,-0.23410905113958497,2
-1.7896556394205185,0.4591731871410117,2
0.5549490781554638,1.6251769093077773,1
3.3487366936287137,1.9391094823379735,1
0.24361041508893128,1.4867450202030612,1
-0.7501666940253332,1.016952636949518,2
-1.9887276311705446,0.43366204662194047,2
1.4028600419854664,0.26651677144122665,0
1.7770407655923381,0.8693728660794067,1
2.671558403305287,4.248294452583993,1
-1.2180674240177047,-0.3483910315660044,2
-0.8360777218826105,0.5271820379143026,2
-1.7779196263209722,0.7887989320655645,2
-1.4123243237428387,-0.27876651098906624,2
-1.1875655101091818,0.20979989261630907,2
-0.6529495342384355,0.4778584324661388,2
0.2845232919525868,1.0860613450267704,1
