PCA1,PCA2,PCA3,Target
-0.9256731759420462,-0.7370464684194615,0.10940892795417703,0
-0.7016090217988216,1.2399717376033699,-0.17352243334897036,0
-1.7508374953352075,-0.4297517914187823,-0.16675037112024563,0
-0.9309849005119248,2.171777203077639,0.31321097264173065,0
-1.6533847334065896,0.23452688079425443,0.49058018190120667,0
-2.1667866610237003,-0.40515745943796594,-0.2246573434906702,0
-1.7799736659629173,-0.6381738727375752,-0.17189428747917496,0
-1.4534428716341234,0.22686601603722972,-0.07493332788642407,0
-0.9421946403457927,-0.7795883193647356,0.19148442456322293,0
-1.3100267749933276,-0.7667038274537454,0.007625200183921081,0
-0.45555534351621474,1.6123476463863247,-0.701500605224953,0
-0.8846730522532565,-0.7526262942191501,0.23539702443223132,0
-0.93827284287005,2.1073709217364613,-0.8751202100907438,0
-2.0886563012474153,-0.3138959751358663,-0.11900872397614555,0
-1.3882514263267554,-0.3635234485153943,0.2888513276837395,0
-2.297666788384529,0.33849097774423365,0.23568056461269637,0
-1.3331743474876692,2.291990838176418,-0.8172374265021894,0
-1.453291190056929,-0.5215189089082628,0.14207529691760082,0
-1.1168436149797902,1.9332449271389665,-1.0801333887592717,0
-1.1839687255610023,-0.8147883355196626,0.08570762741584924,0
-1.15999679858948,-0.8343376935709006,0.0938904888386883,0
-1.2130852617041652,-0.28839465453725877,-0.09551848819151017,0
-0.947702681415533,-0.9417364962161939,0.1380822068947402,0
-1.650130693855086,-0.7786088438192009,-0.15586914094555085,0
-1.3138907607094141,1.8706304993547913,-0.8229981650365823,0
-1.5630905488416738,-0.8563187313348544,-0.15147960405781752,0
-1.5823274378810388,-0.12451164914056131,0.003135295391753715,0
-1.8275674918860925,-0.19820461796068273,0.15233216977296446,0
-1.2976667458394522,1.0630971206729867,1.183450658718375,0
-1.5410388243495468,4.025074533312714,0.25565419211569956,0
-2.316153481867304,-0.7105591012740501,-0.5655329664891077,0
-1.3845810749897252,-0.7465767828134374,-0.09427711178264453,0
-1.7176695967809716,0.2566778531526106,0.4372532562402445,0
-1.5473568991995665,0.6529460992884963,-0.0042131667059010025,0
-1.4890663510835138,-0.4818990655091699,-0.3367357378047671,0
-1.9308948212455916,-0.5197369160706254,-0.242097923917036,0
-1.4912971305111176,-0.18112429638445512,0.2045816459564961,0
-1.4383039289376471,-0.5335766913418059,-0.3561896219363836,0
-1.4522320087650424,-0.7484344723934647,-0.09095376993588766,0
-0.9092841045967668,-0.5666809648189164,0.33660961293230696,0
-1.2490273334460165,-0.7219113414029199,0.040869405868049276,0
-1.5854208985573581,-0.7694160806489825,-0.2177596961753264,0
